id,log_recommends
11268,2.77259
11272,2.19722
11279,2.19722
11292,4.67283
11296,4.85203
11304,1.38629
11313,4.96284
11317,5.49717
11323,4.69135
11325,1.79176
11332,6.90875
11359,1.09861
11397,2.19722
11403,2.07944
11413,1.09861
11418,1.38629
11422,1.38629
11424,3.04452
11427,1.60944
11429,0.69315
11434,4.06044
11438,2.48491
11444,1.38629
11448,1.09861
11457,2.07944
11460,1.09861
11464,1.94591
11465,1.09861
11471,1.94591
11472,0.69315
11477,1.94591
11478,1.79176
11483,1.09861
11484,1.79176
11485,1.60944
11486,0.69315
11492,2.07944
11495,4.58497
11506,0.69315
11510,8.53719
11517,1.09861
11521,3.95124
11529,5.50533
11535,5.97126
11547,5.743
11553,2.07944
11554,4.94876
11556,6.07764
11568,1.09861
11572,1.60944
11575,1.38629
11592,0.69315
11602,5.32788
11608,3.7612
11610,1.38629
11617,0.69315
11620,3.2581
11621,1.38629
11649,1.79176
11685,1.60944
11686,0.69315
11737,8.31899
11743,2.07944
11748,1.79176
11764,1.09861
11768,1.09861
11770,1.38629
11774,1.60944
11784,1.09861
11788,7.17089
11789,6.65028
11807,3.2581
11814,4.99721
11816,2.48491
11818,3.04452
11823,2.77259
11825,3.21888
11826,1.94591
11827,2.07944
11831,1.09861
11833,1.09861
11834,1.09861
11839,1.09861
11843,2.3979
11845,1.60944
11848,3.43399
11858,2.07944
11862,1.38629
11863,1.09861
11873,1.79176
11886,0.69315
11916,1.09861
11922,5.49306
11923,1.60944
11928,2.70805
11940,1.09861
11941,3.13549
11951,1.60944
11952,1.79176
11959,1.09861
11964,0.69315
11967,1.09861
11971,4.04305
11975,0.69315
11991,1.38629
11999,1.79176
12000,1.38629
12011,1.09861
12019,2.48491
12070,1.09861
12083,3.21888
12088,1.09861
12094,2.48491
12102,1.38629
12103,2.77259
12120,1.09861
12126,3.09104
12137,6.85857
12143,1.09861
12144,1.38629
12163,5.60947
12174,1.94591
12196,1.09861
12197,1.38629
12207,1.94591
12210,1.09861
12215,0.69315
12216,4.55388
12220,1.60944
12232,5.85793
12239,1.94591
12246,2.3979
12247,2.3979
12267,1.09861
12288,0.69315
12320,0.69315
12339,1.60944
12346,2.56495
12368,0.69315
12376,1.94591
12378,1.09861
12384,0.69315
12389,1.09861
12393,1.60944
12400,0.69315
12401,1.60944
12405,3.17805
12420,2.19722
12424,2.07944
12425,2.77259
12429,0.69315
12430,2.19722
12431,2.99573
12433,0.69315
12453,1.09861
12471,1.79176
12481,3.46574
12488,1.09861
12489,1.09861
12496,1.09861
12500,4.04305
12505,2.63906
12508,4.77912
12509,6.32077
12513,3.13549
12517,4.86753
12518,7.17089
12519,5.66296
12520,5.01728
12521,4.91265
12522,4.96981
12524,3.09104
12525,4.52179
12530,2.3979
12531,4.07754
12541,3.13549
12547,4.2485
12551,3.2581
12555,2.30259
12556,3.46574
12557,2.99573
12561,2.70805
12575,7.09091
12576,5.24702
12590,1.09861
12591,3.09104
12592,5.34233
12593,1.38629
12625,1.38629
12627,5.61677
12635,1.79176
12637,1.94591
12639,1.09861
12640,0.69315
12641,4.18965
12642,1.60944
12644,7.37838
12645,3.04452
12646,1.60944
12648,0.69315
12663,4.12713
12665,4.38203
12672,6.35784
12674,7.4961
12680,0.69315
12683,3.85015
12687,3.61092
12688,3.7612
12689,5.48064
12693,6.2653
12703,6.32257
12704,5.35186
12710,2.07944
12715,5.63121
12716,3.80666
12726,0.69315
12728,4.07754
12731,1.79176
12732,7.82445
12735,3.4012
12736,3.63759
12740,7.6014
12741,2.3979
12742,9.56107
12743,6.34388
12750,7.93773
12751,6.43935
12752,2.30259
12756,2.56495
12757,1.09861
12764,5.87493
12768,1.09861
12777,1.79176
12801,6.84482
12803,8.3666
12806,1.38629
12807,0.69315
12809,0.69315
12819,1.38629
12824,7.43897
12825,2.48491
12830,3.89182
12832,3.55535
12833,7.31389
12841,5.70378
12843,1.09861
12847,7.00397
12848,3.71357
12850,3.89182
12853,1.09861
12854,5.273
12880,6.24222
12884,6.36303
12885,7.37838
12900,2.77259
12904,1.09861
12905,3.13549
12915,6.44731
12923,4.39445
12938,9.50308
12939,1.79176
12948,6.68711
12954,2.07944
12957,1.09861
12968,2.48491
12973,3.3322
12974,1.09861
12981,3.46574
12989,2.19722
12990,1.09861
12992,1.79176
12993,4.14313
12994,3.13549
12995,6.00635
12996,1.09861
12998,6.77537
13001,2.07944
13003,1.94591
13004,1.38629
13008,3.4012
13009,2.48491
13010,2.56495
13017,1.09861
13018,4.33073
13028,2.63906
13041,2.89037
13042,1.94591
13046,5.15906
13056,1.94591
13061,0.69315
13072,1.38629
13073,1.79176
13074,3.3673
13076,5.02388
13081,5.9428
13084,4.90527
13091,0.69315
13097,1.79176
13098,1.94591
13106,0.69315
13120,0.69315
13126,4.17439
13142,2.07944
13164,0.69315
13170,6.90875
13177,1.09861
13178,0.69315
13188,1.09861
13191,1.09861
13193,1.09861
13196,0.69315
13199,1.60944
13206,1.60944
13208,0.69315
13209,0.69315
13216,3.73767
13225,0.69315
13226,3.78419
13228,5.87774
13235,2.30259
13236,1.38629
13237,0.69315
13239,0.69315
13240,0.69315
13244,4.7362
13259,5.21494
13264,5.14749
13294,0.69315
13305,0.69315
13316,1.60944
13324,1.09861
13329,6.07535
13337,5.72685
13339,2.07944
13361,2.70805
13363,1.94591
13365,2.77259
13367,2.83321
13373,1.94591
13376,6.01372
13377,3.3322
13386,5.01728
13395,4.41884
13401,1.38629
13405,4.2485
13406,0.69315
13416,0.69315
13421,4.96284
13427,3.71357
13432,1.60944
13455,0.69315
13484,1.38629
13486,1.09861
13510,2.63906
13515,3.52636
13525,6.90875
13527,5.72685
13536,4.45435
13539,3.29584
13545,3.4012
13548,2.19722
13551,5.40717
13558,6.90875
13560,6.06843
13566,4.39445
13586,1.94591
13587,8.13182
13590,4.34381
13591,3.3673
13594,0.69315
13608,2.19722
13618,2.48491
13619,4.12713
13623,2.19722
13625,1.09861
13626,1.60944
13627,2.30259
13628,2.56495
13630,0.69315
13643,2.3979
13645,1.94591
13665,2.99573
13673,2.63906
13674,2.99573
13678,2.30259
13679,4.30407
13681,3.52636
13682,0.69315
13685,0.69315
13688,2.07944
13689,1.09861
13691,1.60944
13693,1.38629
13699,1.60944
13700,0.69315
13705,1.94591
13710,1.60944
13711,3.09104
13720,2.07944
13727,1.09861
13734,1.09861
13740,1.38629
13741,1.09861
13746,4.47734
13750,1.38629
13752,1.60944
13759,8.10198
13763,3.4012
13773,1.60944
13783,0.69315
13793,1.09861
13810,2.48491
13811,1.94591
13818,0.69315
13820,4.07754
13826,1.09861
13827,0.69315
13828,1.09861
13832,8.43403
13833,3.7612
13847,1.09861
13856,2.19722
13869,1.60944
13872,1.09861
13875,1.94591
13877,5.07517
13890,1.38629
13903,0.69315
13907,0.69315
13914,1.94591
13915,0.69315
13922,6.90875
13925,0.69315
13939,7.69667
13973,2.19722
13980,0.69315
13986,1.79176
14010,1.60944
14012,4.47734
14014,4.00733
14021,7.55538
14022,8.6484
14028,7.90138
14038,3.13549
14043,3.29584
14046,3.58352
14048,5.3033
14051,0.69315
14056,3.63759
14101,2.19722
14112,5.79909
14114,7.78364
14122,0.69315
14132,2.3979
14133,7.43897
14134,4.56435
14151,0.69315
14152,4.7362
14162,4.56435
14163,3.91202
14170,4.15888
14174,2.70805
14176,4.30407
14185,1.38629
14186,4.44265
14190,7.31389
14196,8.03948
14199,0.69315
14200,0.69315
14205,3.68888
14209,4.75359
14213,4.20469
14215,1.09861
14221,0.69315
14222,3.55535
14223,2.94444
14261,0.69315
14267,0.69315
14272,5.4161
14274,1.38629
14277,1.09861
14278,1.38629
14285,1.09861
14286,6.90875
14288,8.07122
14295,1.60944
14303,3.85015
14309,1.79176
14315,1.38629
14324,2.07944
14326,1.60944
14328,0.69315
14329,2.30259
14332,0.69315
14333,2.77259
14336,1.09861
14338,1.38629
14343,5.99645
14345,0.69315
14349,2.89037
14351,6.63332
14352,6.90875
14363,1.09861
14370,3.17805
14376,3.17805
14382,1.60944
14383,4.8828
14385,8.0067
14394,2.77259
14400,4.83628
14404,7.17089
14422,6.03548
14425,2.77259
14427,3.7612
14430,3.49651
14434,2.89037
14435,3.49651
14437,0.69315
14438,1.38629
14441,5.03695
14443,4.39445
14446,2.30259
14448,2.30259
14450,1.09861
14451,2.77259
14459,3.09104
14464,7.00397
14465,4.89784
14466,4.11087
14469,7.37838
14470,1.38629
14471,2.63906
14472,1.60944
14476,1.09861
14477,1.38629
14482,5.91889
14484,8.71621
14492,8.26899
14493,5.04986
14495,6.49527
14501,0.69315
14503,5.07517
14509,2.30259
14521,5.4848
14531,1.60944
14533,3.04452
14534,3.04452
14536,1.60944
14555,1.38629
14559,5.20401
14567,1.09861
14569,3.3322
14570,2.99573
14577,2.56495
14592,8.21636
14599,0.69315
14623,2.56495
14629,3.4012
14634,0.69315
14640,1.94591
14641,3.61092
14643,1.94591
14648,3.13549
14655,3.93183
14662,2.19722
14663,4.89784
14664,2.70805
14667,2.63906
14670,3.66356
14671,1.38629
14678,2.56495
14688,2.30259
14689,2.19722
14691,3.04452
14701,3.93183
14702,4.02535
14704,7.69667
14710,3.17805
14711,1.38629
14712,4.11087
14713,0.69315
14714,1.38629
14717,3.80666
14721,1.09861
14722,2.89037
14724,0.69315
14725,5.2575
14730,3.80666
14735,0.69315
14736,1.09861
14749,4.00733
14757,0.69315
14762,4.20469
14764,7.24494
14771,2.07944
14782,3.7612
14786,3.04452
14802,3.21888
14805,3.13549
14814,4.09434
14815,4.23411
14816,2.77259
14818,1.38629
14819,1.09861
14820,4.02535
14825,1.79176
14827,4.69135
14832,0.69315
14833,2.89037
14841,1.94591
14842,1.94591
14844,2.63906
14853,2.56495
14859,3.63759
14861,1.38629
14862,3.13549
14877,3.7612
14879,2.48491
14884,1.79176
14892,5.97381
14900,8.10198
14928,2.07944
14937,2.56495
14940,2.77259
14943,2.56495
14945,3.97029
14947,5.7589
14948,2.70805
14955,8.93604
14958,2.30259
14965,1.94591
14980,0.69315
14987,0.69315
15003,1.09861
15006,1.09861
15010,1.09861
15018,1.38629
15021,3.98898
15023,1.09861
15028,4.60517
15045,0.69315
15080,7.69667
15082,1.94591
15093,1.60944
15095,2.30259
15105,7.7411
15106,5.34711
15112,0.69315
15118,8.1608
15120,0.69315
15121,0.69315
15125,1.09861
15128,5.50126
15129,4.07754
15131,0.69315
15135,2.83321
15146,2.56495
15147,2.99573
15148,4.09434
15149,4.61512
15150,3.3322
15153,1.38629
15159,2.48491
15161,2.63906
15162,0.69315
15164,0.69315
15165,2.3979
15170,1.60944
15172,2.3979
15173,1.09861
15174,1.79176
15175,2.70805
15178,2.70805
15179,2.70805
15182,1.38629
15183,1.60944
15191,2.94444
15192,2.07944
15193,2.3979
15198,2.3979
15201,2.3979
15206,1.38629
15208,1.38629
15209,1.60944
15211,1.38629
15212,2.19722
15217,5.5835
15220,6.40192
15227,1.79176
15229,1.60944
15235,0.69315
15260,0.69315
15280,0.69315
15283,1.38629
15287,0.69315
15290,0.69315
15316,0.69315
15319,1.09861
15322,2.3979
15328,1.79176
15339,1.79176
15359,1.09861
15362,1.79176
15377,6.13123
15378,0.69315
15379,4.36945
15397,1.38629
15406,2.63906
15409,1.09861
15411,2.07944
15414,4.02535
15416,3.13549
15417,0.69315
15434,1.09861
15435,1.09861
15436,1.09861
15441,1.38629
15442,1.09861
15443,1.09861
15445,0.69315
15455,1.60944
15457,1.79176
15464,0.69315
15482,3.95124
15483,1.38629
15484,3.97029
15485,1.38629
15486,1.09861
15491,0.69315
15493,4.61512
15504,1.09861
15505,1.38629
15508,0.69315
15512,0.69315
15517,8.83942
15518,0.69315
15526,2.3979
15535,1.38629
15545,2.30259
15548,4.00733
15550,7.31389
15556,2.07944
15574,0.69315
15577,0.69315
15588,2.19722
15595,1.94591
15609,1.38629
15622,1.09861
15623,2.89037
15626,2.56495
15634,1.09861
15649,1.94591
15650,2.77259
15662,1.09861
15673,6.06843
15676,1.60944
15678,0.69315
15686,4.26268
15688,1.38629
15696,0.69315
15699,0.69315
15700,0.69315
15719,1.60944
15726,0.69315
15727,4.85203
15736,1.38629
15737,1.94591
15744,0.69315
15747,1.09861
15753,1.09861
15754,8.50936
15756,1.09861
15764,5.3033
15772,1.60944
15778,0.69315
15783,7.7411
15784,1.38629
15785,4.02535
15800,5.42935
15801,2.63906
15807,5.0626
15810,1.38629
15812,2.56495
15814,7.65017
15815,1.38629
15822,2.89037
15823,1.38629
15825,2.63906
15828,8.94911
15838,2.83321
15843,1.94591
15851,1.60944
15861,1.38629
15869,3.97029
15882,3.4012
15891,1.09861
15892,0.69315
15899,1.09861
15902,1.38629
15906,0.69315
15934,1.09861
15945,1.94591
15954,2.3979
15955,1.79176
15988,3.63759
16006,8.96201
16009,4.35671
16015,4.12713
16019,2.07944
16020,4.04305
16036,4.26268
16038,2.77259
16040,4.21951
16041,3.04452
16050,0.69315
16053,2.19722
16063,6.85013
16064,0.69315
16080,0.69315
16081,5.87774
16092,5.45104
16105,5.93489
16107,10.08585
16110,7.00397
16112,4.33073
16113,5.3845
16120,5.36129
16121,5.93754
16122,6.56103
16123,3.3673
16125,3.95124
16127,4.66344
16128,5.86363
16129,4.09434
16130,5.65948
16131,3.09104
16134,4.96981
16135,3.09104
16137,4.17439
16138,3.55535
16139,3.52636
16141,4.04305
16142,4.91998
16143,5.39816
16144,6.83411
16145,4.7185
16150,4.38203
16151,2.19722
16152,7.00397
16155,4.02535
16157,8.47658
16158,4.5326
16160,5.14166
16161,5.91889
16164,4.46591
16168,6.1717
16169,5.10595
16170,3.43399
16171,1.09861
16175,4.35671
16176,3.93183
16191,1.38629
16223,4.45435
16237,5.45532
16263,0.69315
16293,3.95124
16306,0.69315
16329,7.17089
16333,3.04452
16337,2.83321
16341,6.90875
16349,4.45435
16351,3.29584
16352,7.17089
16369,1.38629
16387,5.39816
16403,4.85981
16408,6.85751
16410,5.60947
16414,5.34711
16417,0.69315
16422,7.00397
16450,8.55661
16451,0.69315
16476,6.08677
16480,3.29584
16481,2.77259
16482,0.69315
16492,2.77259
16503,1.38629
16523,6.00881
16531,1.94591
16541,1.60944
16543,1.94591
16546,1.38629
16548,1.09861
16549,1.09861
16552,1.38629
16553,0.69315
16563,0.69315
16565,1.09861
16566,1.09861
16569,7.43897
16578,6.47697
16579,0.69315
16595,0.69315
16597,5.9428
16600,1.09861
16606,1.09861
16624,2.19722
16625,1.09861
16629,1.09861
16639,0.69315
16643,0.69315
16652,0.69315
16653,0.69315
16662,8.31899
16669,0.69315
16680,0.69315
16687,1.09861
16689,3.29584
16717,1.94591
16734,9.35019
16740,1.09861
16747,2.07944
16755,4.26268
16760,1.09861
16775,6.01616
16779,4.54329
16781,1.38629
16783,0.69315
16796,8.81001
16803,2.07944
16808,4.86753
16817,1.09861
16827,1.94591
16880,5.35659
16883,2.07944
16887,3.17805
16888,1.60944
16889,3.71357
16890,2.07944
16892,1.38629
16894,1.38629
16896,1.38629
16908,2.48491
16911,2.30259
16913,0.69315
16915,1.79176
16916,1.79176
16917,0.69315
16918,0.69315
16923,1.09861
16925,4.95583
16929,1.94591
16931,2.63906
16942,2.56495
16945,0.69315
16946,6.04263
16947,1.09861
16950,1.38629
16951,5.61313
16952,0.69315
16979,4.8828
16981,0.69315
16984,2.94444
16993,1.09861
17000,2.19722
17010,5.42495
17024,0.69315
17026,2.83321
17031,2.30259
17033,0.69315
17043,3.98898
17045,7.69667
17053,1.38629
17055,2.77259
17056,2.77259
17061,4.96284
17080,4.31749
17086,2.19722
17093,0.69315
17095,1.38629
17100,0.69315
17102,5.2575
17106,4.80402
17107,5.36598
17108,1.09861
17112,4.79579
17128,5.44242
17129,5.3799
17132,6.72263
17134,0.69315
17135,3.8712
17136,5.59842
17138,6.35089
17140,6.78559
17142,3.78419
17147,1.79176
17148,0.69315
17149,4.2485
17150,4.99721
17155,1.09861
17166,5.33754
17168,8.34308
17173,7.65017
17188,6.15698
17195,8.55661
17198,2.70805
17200,9.57505
17202,2.63906
17206,4.02535
17207,9.99884
17210,6.7511
17212,6.63332
17217,1.60944
17219,4.18965
17220,4.84419
17221,10.04329
17231,8.41205
17232,7.78364
17239,0.69315
17241,2.89037
17242,2.89037
17267,6.79682
17268,2.3979
17273,1.09861
17274,0.69315
17277,1.79176
17278,1.09861
17285,4.06044
17287,4.64439
17290,2.48491
17291,8.47658
17293,3.93183
17295,7.43897
17296,7.93773
17303,0.69315
17313,8.13182
17318,5.3033
17319,4.7362
17322,4.79579
17325,1.09861
17326,1.09861
17334,5.47646
17340,2.89037
17342,2.48491
17343,1.38629
17354,1.38629
17359,1.38629
17360,3.29584
17361,1.94591
17388,2.94444
17390,7.00397
17393,2.3979
17394,8.1608
17398,6.07074
17401,3.46574
17404,4.66344
17406,2.83321
17408,4.15888
17409,5.03044
17413,5.66296
17416,4.61512
17419,3.3673
17420,4.35671
17421,5.30827
17425,7.6014
17427,7.78364
17435,8.53719
17436,1.09861
17446,6.21461
17451,4.78749
17455,4.20469
17470,6.21261
17471,5.9428
17472,6.32615
17475,6.0845
17479,6.73815
17480,0.69315
17482,6.40026
17488,1.60944
17489,7.24494
17491,2.3979
17497,1.79176
17500,1.60944
17501,1.94591
17502,4.41884
17508,2.83321
17512,4.11087
17516,4.15888
17518,4.97673
17521,2.83321
17522,2.19722
17524,1.79176
17539,1.79176
17541,5.97126
17544,8.43403
17549,4.96981
17550,9.67414
17553,0.69315
17554,1.60944
17555,0.69315
17559,1.09861
17564,6.6174
17575,1.38629
17576,4.63473
17584,1.60944
17585,1.09861
17603,0.69315
17613,0.69315
17619,1.09861
17630,2.3979
17631,1.38629
17636,2.30259
17643,1.60944
17645,1.60944
17649,0.69315
17655,1.09861
17656,8.07122
17657,0.69315
17658,3.71357
17659,3.4012
17666,3.3673
17668,7.59136
17669,0.69315
17676,2.94444
17678,8.21636
17682,5.50939
17692,5.0626
17693,5.56068
17706,2.48491
17714,3.7612
17723,2.07944
17728,5.04343
17731,1.38629
17739,2.07944
17744,7.17089
17767,5.97381
17769,1.38629
17775,3.82864
17778,3.49651
17785,7.24494
17791,0.69315
17802,3.61092
17809,7.31389
17810,8.34308
17811,6.90875
17818,6.57088
17822,4.7362
17834,6.48004
17838,7.17089
17849,1.38629
17851,2.3979
17852,6.90875
17857,0.69315
17860,0.69315
17862,7.00397
17865,2.3979
17874,6.81564
17879,7.43897
17881,2.07944
17882,1.09861
17888,5.66296
17889,4.69135
17893,3.43399
17899,0.69315
17910,1.38629
17939,5.61313
17941,1.09861
17948,5.45959
17949,1.09861
17950,5.54518
17951,6.43935
17953,3.09104
17960,3.80666
17963,3.97029
17965,3.17805
17966,3.7612
17967,3.68888
17971,0.69315
17973,2.77259
17974,0.69315
17980,4.18965
17985,3.04452
17996,4.89784
18000,4.93447
18006,0.69315
18007,5.8999
18008,2.70805
18016,1.60944
18022,0.69315
18023,1.38629
18037,8.18897
18048,5.7301
18057,0.69315
18059,1.38629
18061,5.9108
18064,0.69315
18078,2.19722
18149,3.21888
18151,0.69315
18170,2.3979
18171,10.73642
18172,3.4012
18173,1.60944
18184,7.00397
18195,2.19722
18216,0.69315
18230,6.16961
18232,4.29046
18239,1.09861
18262,2.48491
18263,1.60944
18267,8.57565
18272,0.69315
18273,0.69315
18275,0.69315
18279,1.09861
18282,6.06611
18283,7.43897
18295,0.69315
18298,1.79176
18300,6.90875
18302,1.09861
18308,4.95583
18315,0.69315
18322,9.82016
18327,1.38629
18329,0.69315
18330,1.38629
18334,0.69315
18341,2.99573
18342,2.77259
18343,2.07944
18344,5.55683
18345,1.94591
18346,1.94591
18352,4.27667
18355,1.38629
18361,3.13549
18363,2.63906
18366,3.8712
18369,4.55388
18373,1.60944
18374,1.09861
18380,3.2581
18385,8.0067
18390,2.56495
18393,4.70953
18408,0.69315
18409,3.17805
18413,4.75359
18416,1.60944
18418,5.24702
18421,1.60944
18422,3.3322
18424,3.49651
18427,5.0814
18429,4.61512
18450,2.70805
18480,7.24494
18487,6.01616
18491,5.56068
18492,0.69315
18503,3.4012
18506,1.38629
18510,3.17805
18514,1.60944
18515,3.09104
18516,7.86365
18518,0.69315
18520,0.69315
18524,0.69315
18525,4.82028
18528,4.91998
18533,4.39445
18543,3.93183
18546,8.03948
18563,1.79176
18567,0.69315
18599,3.61092
18619,1.94591
18658,5.84932
18680,2.30259
18685,0.69315
18691,2.19722
18694,2.30259
18695,0.69315
18698,1.60944
18699,0.69315
18712,2.3979
18713,0.69315
18715,1.09861
18717,0.69315
18722,2.30259
18738,1.38629
18747,1.79176
18752,1.38629
18762,0.69315
18764,2.19722
18765,1.79176
18768,0.69315
18769,0.69315
18772,1.60944
18773,2.70805
18774,2.3979
18775,2.56495
18778,1.09861
18779,3.43399
18780,3.95124
18782,1.38629
18784,1.09861
18786,1.60944
18787,3.78419
18788,1.60944
18791,3.43399
18803,3.04452
18807,1.09861
18809,7.43897
18810,4.93447
18816,3.61092
18820,2.19722
18825,4.04305
18828,0.69315
18836,2.70805
18852,3.04452
18853,1.09861
18865,6.11147
18866,0.69315
18892,7.00397
18899,2.07944
18915,0.69315
18916,1.09861
18918,1.09861
18943,1.09861
18950,0.69315
18955,0.69315
18959,0.69315
18966,0.69315
18974,1.09861
18989,1.60944
18992,9.08262
18993,8.73247
19006,1.60944
19012,1.94591
19013,1.09861
19025,2.30259
19040,1.09861
19042,3.43399
19055,6.35089
19057,9.10509
19058,1.38629
19059,4.46591
19061,3.80666
19063,3.8712
19065,4.31749
19066,4.72739
19067,1.60944
19079,0.69315
19083,1.09861
19100,3.2581
19106,4.12713
19119,1.09861
19124,3.52636
19127,5.29832
19139,2.89037
19148,1.38629
19152,2.3979
19153,0.69315
19155,4.58497
19156,2.63906
19163,2.56495
19170,4.77912
19171,2.48491
19173,1.79176
19179,2.48491
19181,2.63906
19184,1.38629
19185,0.69315
19187,1.79176
19188,2.48491
19191,4.64439
19192,4.39445
19194,5.88888
19195,2.89037
19196,1.79176
19199,3.93183
19201,2.77259
19204,1.94591
19223,1.94591
19233,4.61512
19237,6.2691
19244,6.56103
19247,6.25958
19248,4.29046
19250,6.90875
19251,4.02535
19255,5.16479
19256,4.04305
19270,2.89037
19272,5.273
19275,6.77651
19281,2.48491
19283,4.89784
19284,4.78749
19285,7.55014
19289,2.48491
19295,0.69315
19297,2.30259
19306,6.44731
19320,3.3322
19366,4.2485
19379,1.38629
19412,0.69315
19434,4.8752
19436,1.38629
19456,1.60944
19465,3.3673
19496,2.19722
19497,2.3979
19500,1.09861
19501,4.69135
19509,1.60944
19513,4.99721
19520,2.30259
19536,1.38629
19538,7.37838
19544,5.90808
19545,5.66643
19547,3.66356
19554,3.46574
19563,1.09861
19578,2.07944
19585,3.93183
19588,7.4961
19596,1.38629
19599,6.80461
19600,4.26268
19602,3.17805
19618,2.63906
19625,4.93447
19626,4.89784
19628,0.69315
19629,0.69315
19630,0.69315
19633,0.69315
19639,4.78749
19679,6.15486
19686,3.98898
19688,3.3322
19689,1.09861
19690,7.93773
19694,4.06044
19706,4.20469
19728,0.69315
19742,5.96871
19743,4.2485
19752,1.94591
19770,3.2581
19774,1.79176
19783,2.30259
19786,2.07944
19788,1.60944
19791,5.65249
19797,7.31389
19798,5.59471
19801,1.09861
19802,5.67332
19803,1.94591
19819,1.09861
19837,2.19722
19851,5.34711
19852,0.69315
19859,8.38959
19860,7.00397
19874,4.63473
19878,6.3613
19881,7.4961
19882,2.56495
19890,3.17805
19896,3.91202
19917,2.07944
19920,1.09861
19925,5.14749
19926,1.09861
19935,2.19722
19940,3.3673
19948,0.69315
19950,1.09861
19959,1.38629
20057,1.09861
20066,5.26786
20086,2.30259
20090,1.09861
20100,1.09861
20112,1.09861
20133,1.94591
20152,4.97673
20154,2.19722
20155,0.69315
20156,1.09861
20161,1.79176
20171,0.69315
20176,1.09861
20182,0.69315
20186,0.69315
20188,1.79176
20190,2.19722
20193,0.69315
20195,0.69315
20196,0.69315
20197,0.69315
20198,0.69315
20201,0.69315
20202,1.09861
20216,0.69315
20219,0.69315
20224,4.97673
20225,2.07944
20229,4.91998
20233,5.11799
20234,7.5761
20251,1.09861
20256,6.90875
20263,6.19441
20266,8.07122
20269,5.00395
20270,6.38012
20272,5.0689
20289,0.69315
20292,0.69315
20294,1.38629
20296,0.69315
20299,1.09861
20302,1.38629
20308,2.07944
20311,0.69315
20343,0.69315
20347,0.69315
20350,1.09861
20355,0.69315
20356,0.69315
20359,1.79176
20366,2.56495
20379,0.69315
20380,5.3799
20381,3.4012
20400,2.30259
20405,1.60944
20432,0.69315
20433,1.79176
20434,0.69315
20437,2.07944
20438,2.83321
20439,1.09861
20440,4.11087
20448,1.94591
20449,1.60944
20455,1.38629
20456,2.07944
20460,1.09861
20461,1.60944
20516,0.69315
20563,1.09861
20576,0.69315
20584,0.69315
20612,5.97889
20617,4.60517
20628,3.4012
20632,1.79176
20633,1.60944
20634,2.94444
20636,3.29584
20645,0.69315
20646,1.09861
20648,2.19722
20651,2.07944
20667,1.09861
20674,1.09861
20689,1.09861
20690,1.94591
20696,3.85015
20703,4.07754
20708,4.43082
20711,1.38629
20712,5.25227
20716,3.68888
